state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation
Uttar Pradesh,Kaushambi,Medium Load,10332,0.7894889663182346,0.2105110336817653,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Kheri,Medium Load,26870,0.742277633048009,0.2577223669519911,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Kushinagar,Medium Load,15712,0.5142566191446029,0.4857433808553971,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Kushinagar *,Low Load,29,0.5517241379310345,0.4482758620689655,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Lalitpur,Low Load,7598,0.5018425901553041,0.498157409844696,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Lucknow,High Load,23758,0.5668406431517804,0.4331593568482195,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Uttar Pradesh,Maharajganj,Medium Load,10978,0.5388048824922572,0.4611951175077428,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Mahoba,Low Load,5560,0.6807553956834532,0.3192446043165468,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Mahoba *,Low Load,1,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Mahrajganj,Low Load,11,0.2727272727272727,0.7272727272727273,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Mainpuri,Low Load,6777,0.5865427180168216,0.4134572819831784,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Uttar Pradesh,Mathura,Medium Load,14123,0.7046661474191036,0.2953338525808964,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Mau,Medium Load,11224,0.6306129722024234,0.3693870277975766,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Meerut,Medium Load,24787,0.7205793359422278,0.2794206640577722,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Mirzapur,Medium Load,13450,0.6704832713754647,0.3295167286245353,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Moradabad,Medium Load,19510,0.6861096873398257,0.3138903126601742,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Muzaffarnagar,Medium Load,21967,0.7417945099467382,0.2582054900532617,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Pilibhit,Medium Load,17632,0.6805240471869328,0.3194759528130672,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Pratapgarh,Medium Load,16059,0.492496419453266,0.507503580546734,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Prayagraj,Medium Load,2089,0.4471038774533269,0.5528961225466731,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Rae Bareli,Medium Load,16297,0.6771798490519727,0.3228201509480272,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Uttar Pradesh,Raebareli,Low Load,9,0.3333333333333333,0.6666666666666666,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
