state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation,lat,lng,growth_factor,predicted_load,alert_status,recommendation_engine
Telangana,Yadadri.,Low Load,1145,0.308296943231441,0.6917030567685589,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,17.208815260191567,80.23786196353598,1.0863856260990543,1243,Normal,Stable: Monitor weekly.
Tripura,Dhalai,Low Load,7578,0.6405384006334125,0.3594615993665875,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,20.26731896322129,79.33261713625835,1.2223571242027034,9263,Normal,Stable: Monitor weekly.
Tripura,Dhalai  *,Low Load,131,0.3129770992366412,0.6870229007633588,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,20.052528017675755,75.31119954114403,1.2392230924267265,162,Normal,Stable: Monitor weekly.
Tripura,Gomati,Low Load,3177,0.817752596789424,0.182247403210576,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,17.915998238561247,78.52433310993513,1.1246618632559506,3573,Normal,Stable: Monitor weekly.
Tripura,Khowai,Low Load,2068,0.8007736943907157,0.1992263056092843,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,18.263483723263423,75.35983222927743,1.1041489346287108,2283,Normal,Stable: Monitor weekly.
Tripura,North Tripura,Medium Load,9282,0.5425554837319543,0.4574445162680456,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,23.33919731241459,82.80954023331292,1.1787999086478032,10941,Normal,Stable: Monitor weekly.
Tripura,Sepahijala,Low Load,3949,0.739680931881489,0.260319068118511,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,22.935142991973915,81.79027937363733,1.1317468342196193,4469,Normal,Stable: Monitor weekly.
Tripura,South Tripura,Medium Load,12152,0.413265306122449,0.5867346938775511,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,18.525817042536364,82.6450158041056,1.055077271132069,12821,Normal,Stable: Monitor weekly.
Tripura,Unakoti,Low Load,3854,0.8533990659055527,0.1466009340944473,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,18.165405635627426,82.57143848289465,1.0812305194732381,4167,Normal,Stable: Monitor weekly.
Tripura,West Tripura,Medium Load,19756,0.422352702976311,0.577647297023689,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,24.54855435172761,80.65378244596839,1.1931944457694796,23572,High Risk,CRITICAL: Deploy 23 additional mobile units.
Uttar Pradesh,Agra,Medium Load,24534,0.6187739463601533,0.3812260536398467,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,29.72686239075093,81.35723867740262,1.1817847883820303,28993,High Risk,CRITICAL: Deploy 28 additional mobile units.
Uttar Pradesh,Aligarh,Medium Load,22567,0.7557052333052687,0.2442947666947312,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,25.397250699056542,80.56197531399373,1.0554191985006967,23817,High Risk,CRITICAL: Deploy 23 additional mobile units.
Uttar Pradesh,Allahabad,High Load,24099,0.6746338022324577,0.3253661977675422,High biometric usage among children suggests dependency on education and child welfare schemes.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution.",27.401365612272716,78.3784893721621,1.09439443238659,26373,High Risk,CRITICAL: Deploy 26 additional mobile units.
Uttar Pradesh,Ambedkar Nagar,Medium Load,8838,0.5122199592668024,0.4877800407331975,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.574059587703477,83.82706702057376,1.0962149593176143,9688,Normal,Stable: Monitor weekly.
Uttar Pradesh,Amethi,Medium Load,10676,0.5706257025103035,0.4293742974896965,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,24.980645898702367,82.6955706977303,1.1843785487197458,12644,Normal,Stable: Monitor weekly.
Uttar Pradesh,Amroha,Medium Load,9244,0.7144093466032021,0.2855906533967979,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,29.287392762677715,83.60220955692132,1.0539421075508728,9742,Normal,Stable: Monitor weekly.
Uttar Pradesh,Auraiya,Low Load,7603,0.7361567802183349,0.2638432197816651,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,29.600813626432682,81.06875783232883,1.0708217163969147,8141,Normal,Stable: Monitor weekly.
Uttar Pradesh,Auraiya *,Low Load,1,1.0,0.0,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,29.703847447949023,82.48386124280663,1.2099832170746379,1,Normal,Stable: Monitor weekly.
Uttar Pradesh,Ayodhya,Low Load,995,0.4391959798994975,0.5608040201005026,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,24.81002861742177,80.80140063880782,1.0857089324108669,1080,Normal,Stable: Monitor weekly.
Uttar Pradesh,Azamgarh,Medium Load,18267,0.5223627306071057,0.4776372693928943,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,28.149987052232024,79.4240418949145,1.180549221570375,21565,High Risk,CRITICAL: Deploy 21 additional mobile units.
Uttar Pradesh,Baghpat,Medium Load,8039,0.7362856076626446,0.2637143923373554,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,27.683691101293324,81.93960287427971,1.0976365562093453,8823,Normal,Stable: Monitor weekly.
Uttar Pradesh,Bagpat,Low Load,4,0.5,0.5,High biometric usage among children suggests dependency on education and child welfare schemes.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.,24.816198462851396,81.33051187471654,1.069888278551869,4,Normal,Stable: Monitor weekly.
Uttar Pradesh,Bahraich,Medium Load,27467,0.6972730913459788,0.3027269086540212,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,28.469761465871645,80.93337398721565,1.098634438199891,30176,High Risk,CRITICAL: Deploy 30 additional mobile units.
Uttar Pradesh,Ballia,Medium Load,13137,0.5090203242749486,0.4909796757250513,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,23.912618700656644,77.99423081447576,1.1944533863711317,15691,Normal,Stable: Monitor weekly.
Uttar Pradesh,Balrampur,Medium Load,13084,0.7132375420360746,0.2867624579639254,High biometric usage among children suggests dependency on education and child welfare schemes.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.,25.982176063820074,83.49716441059068,1.221139293621257,15977,Normal,Stable: Monitor weekly.
